age,work_class,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,annual_income
42, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, NorthAmerica, >50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,1887,45, NorthAmerica, >50K
33, Private, Assoc-voc, Never-married, Sales, Other-relative, White, Female,0,0,40, LatinAmerica, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,44, NorthAmerica, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,1740,40, LatinAmerica, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,40, NorthAmerica, >50K
72, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,6, NorthAmerica, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, NorthAmerica, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, NorthAmerica, <=50K
66, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, NorthAmerica, >50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, NorthAmerica, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, NorthAmerica, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, NorthAmerica, >50K
46, Private, Some-college, Separated, Tech-support, Unmarried, White, Female,0,0,55, NorthAmerica, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,32, NorthAmerica, <=50K
19, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,30, NorthAmerica, <=50K
57, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, NorthAmerica, >50K
31, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,0,0,50, NorthAmerica, <=50K
39, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,27828,0,55, NorthAmerica, >50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, NorthAmerica, >50K
36, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
24, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, NorthAmerica, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, NorthAmerica, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, NorthAmerica, <=50K
27, Private, Bachelors, Married-AF-spouse, Sales, Wife, White, Female,0,0,40, NorthAmerica, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,60, NorthAmerica, >50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, NorthAmerica, >50K
32, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,48, NorthAmerica, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, NorthAmerica, <=50K
36, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, NorthAmerica, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,55, NorthAmerica, <=50K
45, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,0,0,45, NorthAmerica, >50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, NorthAmerica, <=50K
28, Private, 12th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, NorthAmerica, <=50K
19, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,10, NorthAmerica, <=50K
20, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, NorthAmerica, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,1669,40, NorthAmerica, <=50K
19, Private, 11th, Never-married, Tech-support, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,30, NorthAmerica, <=50K
22, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, NorthAmerica, <=50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, LatinAmerica, >50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, NorthAmerica, <=50K
55, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, NorthAmerica, <=50K
18, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,18, NorthAmerica, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, NorthAmerica, <=50K
34, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
22, Private, HS-grad, Married-spouse-absent, Adm-clerical, Other-relative, White, Female,0,0,40, NorthAmerica, <=50K
61, Private, 11th, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,5013,0,45, NorthAmerica, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Europe, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, NorthAmerica, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,45, NorthAmerica, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, NorthAmerica, >50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, NorthAmerica, >50K
20, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, NorthAmerica, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, NorthAmerica, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,56, NorthAmerica, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, NorthAmerica, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
28, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, NorthAmerica, <=50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,30, NorthAmerica, <=50K
46, Self-emp-inc, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Female,8614,0,70, NorthAmerica, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, NorthAmerica, <=50K
29, Private, HS-grad, Separated, Protective-serv, Not-in-family, White, Male,0,0,55, NorthAmerica, <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, NorthAmerica, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, Mexico, <=50K
30, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, NorthAmerica, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
37, Private, 9th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,16, NorthAmerica, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, NorthAmerica, <=50K
72, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, NorthAmerica, <=50K
27, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, NorthAmerica, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, NorthAmerica, >50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,37, NorthAmerica, <=50K
26, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
35, Private, Some-college, Divorced, Tech-support, Unmarried, White, Female,0,0,32, NorthAmerica, <=50K
23, Self-emp-not-inc, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, NorthAmerica, >50K
43, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, NorthAmerica, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, NorthAmerica, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,17, NorthAmerica, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, NorthAmerica, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, NorthAmerica, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, NorthAmerica, <=50K
31, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, NorthAmerica, <=50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
31, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, NorthAmerica, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, NorthAmerica, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,32, NorthAmerica, <=50K
38, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,52, NorthAmerica, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, NorthAmerica, <=50K
39, Self-emp-not-inc, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,60, NorthAmerica, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,12, NorthAmerica, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, NorthAmerica, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, NorthAmerica, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Other-relative, White, Male,0,0,38, NorthAmerica, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, NorthAmerica, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Asia, <=50K
41, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, NorthAmerica, <=50K
36, Private, 11th, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
32, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, NorthAmerica, <=50K
57, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,60, NorthAmerica, >50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, NorthAmerica, >50K
34, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,4416,0,30, NorthAmerica, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, NorthAmerica, <=50K
36, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, NorthAmerica, >50K
43, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, NorthAmerica, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, NorthAmerica, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, NorthAmerica, <=50K
35, Private, Assoc-acdm, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,50, LatinAmerica, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,40, NorthAmerica, <=50K
32, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,4650,0,50, NorthAmerica, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, NorthAmerica, <=50K
42, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,52, NorthAmerica, >50K
18, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, NorthAmerica, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, NorthAmerica, <=50K
47, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, White, Male,8614,0,65, NorthAmerica, >50K
57, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, NorthAmerica, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, NorthAmerica, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, NorthAmerica, >50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, NorthAmerica, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, NorthAmerica, <=50K
50, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, NorthAmerica, >50K
58, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,50, NorthAmerica, >50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, NorthAmerica, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, NorthAmerica, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, NorthAmerica, <=50K
55, Self-emp-inc, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, LatinAmerica, <=50K
20, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,32, NorthAmerica, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, NorthAmerica, <=50K
34, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,0,0,50, NorthAmerica, <=50K
41, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Female,0,0,40, NorthAmerica, >50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Asia, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, NorthAmerica, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, NorthAmerica, >50K
42, Self-emp-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, NorthAmerica, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, NorthAmerica, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, NorthAmerica, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,32, NorthAmerica, <=50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,60, NorthAmerica, >50K
28, Private, Some-college, Separated, Adm-clerical, Unmarried, Black, Female,0,0,37, NorthAmerica, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
54, Self-emp-inc, Masters, Divorced, Exec-managerial, Unmarried, White, Female,5721,0,35, NorthAmerica, <=50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,21, NorthAmerica, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, NorthAmerica, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,55, NorthAmerica, >50K
52, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
47, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
